7586	1	a	Little Tommy was scared to tears by the horrible movie	Little Tommy was scared to laughter by the horrible movie	tears	laughter	horrible***movie***scare***tearing***tear***little***tommy	movie***scare***little***horrible***laughter***tommy
1127	0	a	she drives her boat in the highway	she drives her car in the highway	boat	car	boat***drive***highway***boated***drive_me	highway***drive_me***car***drive
6436	1	a	Lumberjack cuts trees with an axe	Lumberjack cuts trees with tofu	an axe	tofu	lumberjacke***axe***treeing***cut_tree***tree***cut***lumberjack	lumberjacke***treeing***cut_tree***tree***tofu***cut***lumberjack
4874	1	a	The racer drives extremely fast in the field	The racer drives extremely fast in the room	field	room	drive***field***fast***extremely***racer	drive***fast***extremely***racer***room
3348	0	a	apples can be black	apples can be red or green	black	red or green	black***apple	red_or_green***greener***redd***greens***apple***redder***green***red
6568	1	a	The tailor makes clothes with a sewing machine.	The tailor makes clothes with a TV set.	sewing machine	TV set	tailor***maked***clothe***sewing_machines***machine***tailor_make***makes_clothes***sewing***making_clothes***make_clothes	tv_set***tailor***maked***clothe***set***tailor_make***tv***makes_clothes***making_clothes***make_clothes
407	0	a	The sailboat flew high into the sky.	The airplane flew high into the sky.	sailboat	airplane	sailboate***sailboat***sky***fly***flys***high***fly_high	airplane***sky***fly***flys***high***fly_high
8784	0	a	USA is located in the northeastern part of New York	New York is located in the northeastern part of USA	usa new york	new york usa	york***of_new***locate***part***locating***parted***parting***new***new_york***yorks***northeastern***newe***usa***part_of	york***locate***part***locating***parted***new_york***new***yorks***parting***northeastern***newe***usa***part_of
321	0	a	Water is a drink with brown colour	Coffee is a drink with brown colour	Water	Coffee	colour***drinking***colourest***brown***water***drink***drinked***browns***water_being	colour***coffee***colourest***coffee_is***brown***drinked***drink***drinking***browns
6616	1	a	Bob cut vegetables with a knife	Bob cut the steel plate with a knife.	vegetables	the steel plate .	vegetable***cutting_vegetables***knifes***cut_vegetables***knife***cut***bob***bobs	plate***steel_plate***steel***knifes***knife***cut***bob***bobs
2731	0	a	She smelled the moon.	She smelled the cheese.	moon	cheese	mooning***smell***moon	smell***cheese
6384	0	a	The teacher taught the rabbit to talk	The teacher taught the students to talk	rabbit	students	teacher***talk***teachest***teach***teachere***rabbit	teacher***talk***teachest***teach***teachere***student
4375	1	a	Everest is higher than Mount Fuji	Mount Everest is lower than Mount Fuji	higher	lower	high***mount_fuji***fuji***mount	fuji***mount_fuji***low***mount
1538	0	a	The earth is mostly covered in land.	The earth is mostly covered in water.	land	water	earthest***lands***mostly***landing***earth***cover***land	earthest***mostly***in_water***earth***water***covered_in_water***cover
4475	1	a	Edun didn't want to go on a hike.	Edun didn't want to go on a bike.	hike	bike	wanter***go_on***go***hike***wantest***do_not_want***want_to	wanter***go_on***biking***go***bike***wantest***do_not_want***want_to
3063	1	a	I eat salad for lunch everyday.	I eat video games everyday.	salad for lunch	video games	eat_salad***eat***salad***lunch***lunching***everyday***eaten***salading	game***eat***videoe***video_game***everyday***eaten***video
5357	1	a	put your notebook in your schoolbag	put your liver in your schoolbag	notebook	liver	put***notebooks***notebook***schoolbag	liver***put***schoolbag***livere
7928	0	a	Staying up all night is good for your health	Staying up all night is bad for your health	good	bad	nighte***being_better***stay_up_all_night***goode***well***being_good***being_best***good***stay***stay_up***good_for***health***all_night***night***healths	bad***nighte***stay_up_all_night***bad_for***being_bad***stay***stay_up***health***all_night***night***healths
4525	1	a	A singer tends to get popular because his songs are good	A singer tends to get popular because his songs are bad	good	bad	singer***popular***being_better***song***goode***getting_popular***get***well***being_good***being_best***good***tend***tend_to	singer***bad***popular***song***getting_popular***get***being_bad***tend***tend_to
2917	1	a	people love cookies	cookies love people	people cookies	cookies people	cookie***people_love***love***people	cookie***people***love_people***love
2528	1	a	he took bath with a new soap	he took bath with a toothpaste	new soap	toothpaste	take***bath***new_soap***take_bath***bathing***new***soap***newe***bathe	take***bath***take_bath***bathing***toothpaste***bathe
4598	0	a	Lisa taught John how to breath	Lisa taught John how to read	breath	read	breathest***teachest***lisa***john***teach***breath	teachest***reading***lisa***john***read***teach
3754	0	a	If some food tastes too spicy for Daisy, she drinks hot water	If some food tastes too spicy for Daisy, she drinks cold water	hot	cold	hot***food_taste***drinking***taste***hot_water***food***water***spicy***drink***hots***drinked***hotter***daisy	cold_water***food_taste***drinking***taste***cold_waters***food***drink_cold***colder***spicy***cold***colds***drink***water***drinked***daisy
3073	0	a	He put the car in the kitcken sink.	He put the dishes in the kitcken sink.	car	dishes	put***sank***car***sink	put***dish***sink***sank
5853	0	a	today's hard work can change the history	today's hard work can change the future	history	future	history***hard***today***hard_work***change***work***wrought	future***hard***today***hard_work***change***work***wrought
4908	1	a	There are no human beings living on the sun	There are human beings living on the sun	no		live***live_on***suns***no_human_being***human_being***sunned***no_human***human***sun	live_on***live***being_human***suns***human_being***sunned***human***sun
5768	1	a	being alive is the opposite of being dead	being nervous is the opposite of being dead	alive	nervous	deade***being_dead***dead***opposite***alive***be_alive***was_dead	were_nervous***deade***being_dead***dead***being_nervous***opposite***nervous***was_dead
3730	1	a	Autumn follows summer.	Winter follows summer.	Autumn	Winter	follow***autumn***summer	follow***winter***summer
9675	1	a	I don't know what's my real vocation	I don't know what's my real gender	vocation	gender	real***not_knowing***do_not_know***know***know_what***knowed***knows***vocation	gender***real***not_knowing***do_not_know***know***know_what***gendered***gendere***knowed***knows
3635	1	a	She took her dog on a walk.	She took her toaster on a walk.	dog	toaster	take***dog***walk	take***walk***toaster
4519	0	a	Jeff gave his girlfriend a lose.	Jeff gave his girlfriend a rose.	lose	rose	lose***give_me***jeffs***jeffing***jeff***give***girlfriend	give_me***jeffs***rose***jeffing***jeff***give***girlfriend
6563	0	a	Girls tie their hair with wires.	Girls tie their hair with leather bands.	wires	leather bands	tie***wired***girl***tieing***hairs***hair***wire	tie***leatherer***leather***band***girl***tieing***hairs***hair
2984	1	a	The cow is eating the grass.	The dog is eating the grass.	cow	dog	eat***grass***cow***eaten***grassed	eat***dog***dogs_are***grass***eaten***grassed
1675	1	a	The girl hit a home run	The girl hit home and it ran	a run	and it ran	home_run***run***home***hit***girl***homing***hits	home_and***run***home***hit***girl***homing***hits***hit_home
8975	1	a	Frank goes to the bank to save money	Frank goes to the bank to save people	money	people	go***frank***save***franks***money***go_to***bank***save_money	go***frank***save***franks***people***go_to***bank
1833	0	a	Tom ate sand for the breakfast.	Tom ate sandwich for the breakfast.	sand	sandwich	sanded***eat***breakfast***sand***eaten***tom	eat***eat_sandwich***breakfast***sandwich***eaten***tom
8733	1	a	Mobile phones bring convenience to life.	Mobile phones don't bring convenience to life	.	do n't	phoned***mobile***convenience***phone***life***mobile_phone***bring	phoned***mobile***convenience***phone***life***mobile_phone***bring
5978	0	a	papers are made of iron	papers are made of wood	iron	wood	make_of***maked***paper***iron***are_made	made_of_wood***make_of***maked***paper***woode***wooded***wood***are_made***of_wood
283	1	a	The doctor gave vaccine through injection	The doctor gave vaccine through stethoscope	injection	stethoscope	vaccine***doctorest***give_vaccine***give***doctor***injection	vaccine***stethoscope***doctorest***give_vaccine***give***doctor
1013	1	a	The Earth is a planet	The flower is a planet	Earth	flower	earthest***planet***planeted***earth	planet***planeted***flower
1388	1	a	He wears an apron to cook.	He wears a baboon to cook.	an apron	a baboon	aprone***cook***weared***wear***apron***cooked	cook***weared***babooning***baboon***wear***cooked
274	1	a	we can cook food in the kitchen	we can have a shower in the kitchen	cook food	have a shower	cook_food***cook***food_in***cooking_food_in***cooks_food***food***kitchens***kitchen***cooked	kitchen***kitchens***showerest***shower
4252	1	a	If you want to play tennis then you should wear tennis shoes.	If you want to play tennis then you should weat skates.	wear shoes	weat skates	wanter***want_to_play***weared***tennis***play_tennis***playest***tennis_shoe***play***wear***wear_tennis_shoes***wantest***shoe***want_to	wanter***want_to_play***tennis***play_tennis***playest***skated***play***wantest***skate***want_to
8847	1	a	supermarkets cut down prices for a year-end clearance	supermarkets rise prices for a year-end clearance	cut down	rise	price***supermarket***clearance***end***supermarkete***price_for***year***yeare***cut***cut_down	price***supermarket***clearance***end***supermarkete***price_for***year***rise***yeare***rising_prices
3381	0	a	Clouds revolve around the sky.	The Earth revolves around the Sun.	Clouds revolve sky	The Earth revolves Sun	revolve_around***around***revolving***sky***cloud***revolve	earthest***revolve_around***around***revolving***suns***earth***revolve***sunned***sun
484	1	a	She can see a ship in the sea	She can see a ship in the pond	sea	pond	ship***seing***sees***can_see***sea***see	ship***seing***pond***sees***can_see***ponde***see
8346	0	a	Different styles of dressing will give people the same feeling.	Different styles of dressing can give people different feelings.	will the same feeling	can different feelings	feeling***style***people***give***dressing***different***styling	feeling***style***people***give***dressing***different***styling
5335	0	a	someone allergic to milk is likely to react to wine	someone allergic to milk is likely to react to cheese	wine	cheese	react_to***milk***react***wine***allergic***allergic_to***milkest***reactest***milks	react_to***milk***react***allergic***allergic_to***cheese***milkest***reactest***milks
162	0	a	She makes a call by the stove.	She makes a phone call.	by the stove	phone	call***stove***maked***called_by	phoned***maked***phone_call***phone***call
2247	0	a	he put shark in a ranch	he put some cattle in a ranch	shark	some cattle	shark_in***sharks***shark***put***sharking***ranch	put***cattle***ranch
8524	0	a	The street lamp comes on when it is bright	The street lamp comes on when it is dark	bright	dark	come_on***lamp***lampe***bright***lamps***brights***brighter***street***street_lamp***streete***come	dark***come_on***lamp***lampe***lamps***darker***street***street_lamp***streete***come
7680	0	a	The temperature of healthy people remains around 57 degree	The temperature of healthy people remains around 37 degree	57	37	around***people_remaining***healthier***people***temperature***degree***healthy_people***healthy***remain***remainest	around***people_remaining***healthier***people***temperature***degree***healthy_people***healthy***remain***remainest
3639	1	a	Children drink soda with pizza	Children drink wine with pizza	soda	wine	drink_soda***pizza***sodas***drinking***drinked***drink***child***childs***childe***soda	pizza***drink_wine***drinking***wine***drinked***drink***child***childs***childe
1796	1	a	He put dirty dishes in a dishwasher	He put clothes in the dishwasher	dirty dishes a	clothes the	dishwasher***dirty_dish***dish***dirty***put	dishwasher***putting_clothes***clothe***clothes_in***put_clothes_in***put***putting_clothes_in
3597	0	a	The man put a block in the microwave.	The man put a sandwich in the microwave.	block	sandwich	block***blocks***man***mans***block_in***microwaved***put***microwave	man***sandwich***mans***microwaved***put***microwave
8584	0	a	Mom has a beard	Mom doesn't have a beard	has	does n't have	beard***mom***beards	beard***mom***beards
